Id	Sire	Dam	Sex	Birth	Death	Departure
11029	7083	9139	Female	1980-06-12	1980-10-10	
11030	1182	2380	Male	1980-06-13		1981-08-03 00:00
11031	1401	8944	Unknown	1980-06-16	1980-06-16	
11035	5302	9355	Male	1980-06-20	1980-09-11	
11037	7084	8364	Male	1980-06-24	1980-08-22	
11038	5951	8494	Male	1980-06-24		1981-08-03 00:00
11040			Male	1980-06-26	1980-06-26	
11042			Female	1980-06-26	1980-06-28	
11044	5951	6905	Male	1980-07-01		1984-06-06 00:00
11045	1821	9154	Male	1980-07-01	1980-10-12	
11049	5479	7176	Male	1980-07-05	1980-07-05	
11051		8327	Male	1980-02-01	1981-06-03	
11052		8483	Male	1980-02-01	1988-12-30	
11053		8355	Female	1979-12-01	1998-01-07	
11054		8407	Male	1980-02-01	1984-09-10	
11055			Male	1979-12-01		1981-09-16 00:00
11056		8474	Male	1980-02-01		1981-10-19 00:00
11057			Female	1979-12-01		1984-10-10 00:00
11058			Female	1979-12-01		1984-10-10 00:00
11059			Female	1979-12-01	1983-10-29	
11060		8515	Female	1980-03-01	1988-11-27	
11061			Male	1980-01-01		1981-09-16 00:00
11062		8384	Male	1980-01-01		1981-10-19 00:00
11063		8506	Female	1980-05-01	1989-01-18	
11064		8455	Female	1980-04-01	1982-01-16	
11065			Male	1980-01-01		1981-11-04 00:00
11066		8343	Female	1979-12-01	2004-08-18	
11067		8487	Female	1980-01-01		1997-02-18 00:00
11068		8446	Female	1980-01-01	2002-12-13	
11069		8503	Female	1980-04-01	1992-12-19	
11070		8324	Female	1979-12-01	1989-04-06	
11071		8468	Male	1979-12-01		1981-11-13 00:00
11072		8379	Female	1980-01-01	1992-01-21	
11073		8362	Female	1980-04-01		1991-09-23 00:00
11074		8316	Male	1980-01-01		1981-11-13 00:00
11075		8387	Male	1980-05-01		1981-10-19 00:00
11076		8322	Female	1980-06-01	1995-01-09	
11077		8476	Male	1980-05-01	1980-12-11	
11078		8495	Male	1980-05-01		1981-10-19 00:00
11079		8447	Male	1980-04-01		1981-10-19 00:00
11080		8427	Female	1979-12-01	2003-11-11	
11081		8507	Female	1980-05-01	1989-03-21	
11082		8500	Female	1980-06-01	1991-12-25	
11083		8389	Female	1980-05-01	1983-01-05	
11084		8381	Male	1980-04-01		1981-10-19 00:00
11085		8450	Female	1980-01-01		1996-02-29 00:00
11086		8358	Female	1980-04-01	1989-05-27	
11087		8426	Female	1980-04-01	1983-09-12	
11088		8449	Female	1980-06-01	1980-09-15	
11089		8442	Female	1980-01-01	1993-04-21	
11090			Male	1980-05-01		1981-11-04 00:00
11091			Female	1980-01-01		1988-08-16 00:00
11092			Female	1980-01-01	1989-01-20	
11093			Male	1980-01-01		1981-11-13 00:00
11094			Female	1980-04-01	1991-07-03	
11095			Female	1980-06-01	2004-11-07	
11096			Female	1980-01-01	1984-04-02	
11097			Male	1980-01-01		1981-10-19 00:00
11098			Male	1979-12-01		1981-09-16 00:00
11099			Male	1980-05-01		1981-10-19 00:00
111			Female		1970-09-25	
11100			Male	1980-05-01		1981-10-19 00:00
11101			Female	1980-01-01	1995-04-25	
11102			Female	1980-01-01	1983-01-05	
11103			Male	1980-01-01		1981-11-13 00:00
11104			Female	1979-12-01	2007-12-11	
11105			Male	1979-12-01		1981-11-13 00:00
11106			Female	1979-12-01	1995-03-14	
11107			Female	1979-12-01	1989-03-22	
11108			Female	1980-01-01	1995-08-23	
11109			Female	1980-01-01	1989-03-21	
11110	1182	6126	Female	1980-07-11	1980-07-11	
11113			Male	1979-08-01		1980-09-10 00:00
11114		7954	Male	1980-06-01		1981-10-19 00:00
11115		8013	Male	1980-06-01		1981-10-19 00:00
11116		7698	Female	1979-08-01		1990-02-20 00:00
11117		7726	Male	1980-05-01		1981-09-16 00:00
11118		7964	Male	1980-07-01		1981-11-13 00:00
11119		7251	Male	1980-07-01		1981-09-08 00:00
11120		7281	Female	1980-06-01		1996-02-29 00:00
11121		7692	Female	1980-06-01		1989-04-04 00:00
11122			Male	1979-08-01		1980-09-10 00:00
11123		7729	Female	1980-05-01	1998-07-24	
11124		6839	Male	1980-03-01		1981-09-08 00:00
11125		6509	Female	1980-04-01	1996-05-29	
11126		7733	Female	1980-04-01	1984-09-07	
11127		7202	Male	1980-03-01		1981-10-19 00:00
11128			Female	1979-08-01	1990-02-14	
11129		6813	Male	1980-04-01		1981-09-16 00:00
11130		9248	Female	1980-07-01	1984-08-22	
11131		6146	Male	1980-05-01		1981-10-19 00:00
11132		7696	Female	1980-06-01	1983-07-24	
11133			Female	1979-08-01	2000-02-11	
11134			Male	1979-08-01		1980-09-10 00:00
11135		8021	Male	1980-05-01		1981-11-04 00:00
11136			Male	1979-08-01		1984-05-30 00:00
11137			Female	1979-12-01	2003-02-27	
11138			Female	1979-08-01	2000-08-21	
11139		9334	Male	1980-06-01		1981-11-13 00:00
11140		8027	Male	1980-05-01		1981-11-13 00:00
11141		7736	Male	1980-06-01		1981-09-16 00:00
11142		8060	Female	1980-07-01	1990-09-20	
11143		7210	Male	1980-07-01	1982-09-07	
11144			Male	1979-08-01		1980-09-10 00:00
11145		8072	Female	1980-06-01	1984-09-17	
11146		7963	Male	1980-05-01		1981-09-16 00:00
11147		8016	Male	1980-06-01		1981-11-04 00:00
11148		7697	Male	1980-05-01		1981-10-19 00:00
11149		8025	Male	1980-05-01		1981-09-16 00:00
11150		8030	Male	1980-06-01		1981-10-19 00:00
11151		8022	Female	1980-06-01		1984-05-01 00:00
11152		8018	Male	1980-05-01		1981-10-19 00:00
11153			Female	1979-08-01		1990-02-20 00:00
11154		8067	Female	1980-06-01	1984-02-29	
11155			Female	1979-08-01	1981-04-14	
11156		8062	Male	1980-07-01		1981-10-19 00:00
11157		7701	Male	1980-07-01		1981-09-16 00:00
11158		8071	Female	1980-07-01	1990-04-04	
11159		8017	Female	1980-07-01	1984-01-20	
11160		8014	Male	1980-07-16	1981-05-29	
11162		9296	Male	1980-06-01		1981-09-16 00:00
11163		8991	Female	1980-06-01	1985-04-17	
11164			Female	1979-08-01		1991-09-24 00:00
11165		9134	Male	1980-07-01		1981-09-29 00:00
11166		8989	Female	1980-03-01	1983-03-31	
11167		9075	Female	1980-05-01	1983-02-23	
11168		8607	Female	1980-04-01		1984-07-25 00:00
11169		8971	Female	1980-07-01		1994-09-01 00:00
1117	580	115	Female	1964-01-26	1966-12-23	
11170		8935	Female	1980-05-01		1984-07-25 00:00
11171		8982	Male	1980-05-01		1981-09-29 00:00
11172		9085	Male	1980-07-01		1981-09-29 00:00
11173		8960	Female	1980-04-01		1989-10-24 00:00
11174		8979	Male	1980-03-01		1981-09-16 00:00
11175		9006	Female	1980-05-01		1990-06-12 00:00
11176		7820	Female	1980-05-01		1984-07-25 00:00
11177		9147	Female	1980-06-01		1984-07-25 00:00
11178		9077	Female	1980-06-01		1989-04-04 00:00
11179			Female	1979-08-01	1991-08-26	
1118	585	75	Female	1964-01-27	1964-01-27	
11180		8957	Female	1980-05-01	1984-06-14	
11181			Male	1980-05-01		1981-09-29 00:00
11182		9148	Male	1980-05-01	1993-11-17	
11183		8956	Male	1980-06-01		1981-09-29 00:00
11184		9094	Male	1980-04-01		1981-09-29 00:00
11185		9073	Female	1980-06-01	1981-01-06	
11186		8965	Female	1980-06-01		1984-07-25 00:00
11187		9130	Female	1980-06-01	1989-02-28	
11188		9030	Male	1980-07-01		1981-10-19 00:00
11189		9119	Female	1980-07-01		1984-07-25 00:00
1119	498	466	Female	1964-01-30		1992-01-09 00:00
11190		9140	Female	1980-06-01	1983-07-09	
11191		8976	Male	1980-06-01		1981-09-29 00:00
11192		9078	Male	1980-04-01		1990-08-14 00:00
11193		9122	Female	1980-06-01	2002-04-12	
11194		9081	Male	1980-04-01		1981-09-29 00:00
11195		9124	Female	1980-05-01	1983-04-12	
11196		8987	Female	1980-05-01		1984-07-25 00:00
11197		9141	Female	1980-05-01	1994-08-09	
11198			Female	1979-08-01	1993-01-21	
11199			Male	1980-04-01		1981-09-16 00:00
112			Female		1973-05-09	
11200		9144	Male	1980-04-01		1981-09-29 00:00
11202			Unknown	1980-07-25	1980-07-25	
11203	3139	9306	Female	1980-07-25	1980-07-25	
11204		8609	Male	1980-02-01	1985-01-29	
11205		8594	Female	1980-03-01	1985-04-17	
11206		8598	Female	1980-03-01		1992-03-25 00:00
11207		7226	Male	1979-05-01		1981-09-16 00:00
11208		8439	Male	1980-03-01		1981-09-29 00:00
11209		8614	Male	1980-02-01	2001-12-21	
11210		8725	Female	1980-05-01	1982-03-23	
11211		8617	Female	1980-03-01	1991-06-26	
11212		8708	Male	1980-02-01		1981-09-16 00:00
11213		8619	Male	1980-03-01		1981-09-29 00:00
11214		8709	Female	1980-03-01	1984-12-16	
11215		8625	Female	1980-06-01		1989-04-04 00:00
11216		8373	Male	1980-03-01		1981-09-29 00:00
11217		8596	Female	1980-03-01	1985-03-04	
11218		8457	Male	1980-05-01		1981-09-29 00:00
11219		8715	Female	1980-03-01		1989-04-04 00:00
1122	585	93	Male	1964-01-31	1964-01-31	
11220		8611	Male	1980-02-01		1981-09-16 00:00
11221		8723	Male	1980-06-01		1981-10-19 00:00
11222		8336	Female	1980-03-01	1984-01-30	
11223		8627	Female	1980-03-01		1991-12-10 00:00
11224		8724	Female	1980-03-01	1986-06-29	
11225		8718	Female	1980-03-01	1997-11-13	
11226		8606	Male	1980-03-01		1981-10-19 00:00
11227		7244	Female	1980-06-01	1993-08-24	
11228		8406	Female	1980-02-01	2000-09-26	
11229		8621	Female	1980-05-01		1989-04-04 00:00
1123	580	278	Male	1964-01-31	1969-09-16	
11230		8372	Female	1980-05-01		1989-04-04 00:00
11231		8629	Male	1980-02-01	1988-01-25	
11232		8602	Female	1980-02-01	1987-05-13	
11233		8717	Female	1980-07-01	1991-08-09	
11234		8595	Female	1980-03-01	1984-05-23	
11235		8610	Female	1980-03-01		1986-12-08 00:00
11236		8714	Male	1980-03-01		1981-09-29 00:00
11237		8722	Female	1980-03-01	1997-05-13	
11238		8626	Female	1980-03-01	1995-01-06	
11239		8615	Female	1980-03-01	1998-11-10	
11240		8632	Male	1980-06-01		1981-09-29 00:00
11241		8612	Female	1980-03-01	1995-01-06	
11242		8712	Male	1980-02-01		1981-09-16 00:00
11243		8622	Male	1980-03-01		1981-09-29 00:00
11244			Female	1980-03-01	1995-01-12	
11245			Male	1980-02-01		1981-09-29 00:00
11247	3941	6751	Female	1980-08-01	1980-08-01	
11250			Female	1980-08-04		1992-08-31 00:00
11251			Unknown	1980-08-04	1980-08-04	
11252		6017	Female	1980-05-01	1981-08-07	
11253		6512	Male	1980-03-01		1981-09-29 00:00
11254		5446	Male	1980-05-01		1981-10-19 00:00
11255		6523	Male	1980-04-01		1981-09-29 00:00
11256		7233	Male	1980-03-01		1981-09-29 00:00
11257		5600	Female	1980-03-01	1994-09-06	
11258		7008	Male	1980-04-01		1981-10-19 00:00
11259		8655	Female	1980-06-01		1997-02-05 00:00
11260		8008	Female	1980-05-01	1981-09-11	
11261		6913	Female	1980-02-26	1986-11-12	
11262		6913	Male	1980-02-26		1981-09-29 00:00
11263		8009	Female	1980-04-01		1984-07-25 00:00
11264		8006	Female	1980-04-01	1989-02-15	
11265		8647	Female	1980-04-01	1992-03-13	
11266		8011	Female	1980-06-01		1991-02-06 00:00
11267		7996	Male	1980-04-01		1981-10-19 00:00
11268		5523	Male	1980-06-01	1981-08-17	
11269		7987	Female	1980-04-01	1987-01-14	
11270		8656	Male	1980-05-01		1981-09-16 00:00
11271		7211	Female	1980-03-01	1996-01-26	
11272		6528	Female	1980-04-01	1998-02-13	
11273		7174	Male	1980-03-01		1981-11-04 00:00
11274		6513	Male	1980-03-01		1981-09-29 00:00
11275		7219	Female	1980-04-01	1992-11-06	
11276		6939	Male	1980-06-01		1981-11-13 00:00
11277		7175	Female	1980-05-01	1984-09-09	
11278		6519	Female	1980-06-01	1995-03-21	
11279		7217	Male	1980-04-01		1981-09-29 00:00
11280		7983	Male	1980-06-01		1981-09-29 00:00
11281		6514	Female	1980-06-01	2010-12-02	
11282		8646	Female	1980-04-01	2010-09-28	
11283		6530	Female	1980-05-01	1996-01-16	
11284		5589	Male	1980-03-01	1987-02-05	
11285		8657	Male	1980-04-01		1981-09-29 00:00
11286		6524	Male	1980-05-01		1981-11-04 00:00
11287		7173	Female	1980-06-01		1996-02-29 00:00
11288		7998	Male	1980-02-01		1981-10-19 00:00
11289		6529	Female	1980-04-01	1986-01-08	
1129	498	478	Male	1964-02-01	1964-02-01	
11290		8642	Female	1980-06-01	1992-11-10	
11291		5580	Male	1980-04-01		1981-10-19 00:00
11292		7248	Male	1980-06-01		1981-10-19 00:00
11293		7227	Male	1980-06-01		1981-10-19 00:00
11294			Female	1980-05-01	1996-10-01	
11295		8663	Female	1980-04-01	1980-08-27	
11296		5035	Female	1980-06-01	1995-04-04	
11297		8000	Female	1980-04-01	1995-01-12	
11298			Female	1980-04-01	1994-03-18	
11299			Male	1980-02-01		1981-11-13 00:00
113			Female		1977-01-18	
11300		5358	Female	1980-04-01	2001-06-14	
11301	7084	9079	Female	1980-08-05	1980-08-05	
11302	3163	8481	Male	1980-08-07	1981-04-06	
11303	5302	9395	Male	1980-08-13	1980-08-13	
11304		8986	Male	1980-08-18	1980-08-18	
11306	1182	6840	Female	1980-09-04		1989-04-04 00:00
11308	8108	8685	Female	1980-09-08	1988-02-23	
1131	585	85	Female	1964-02-04	1977-06-24	
11310	3941	9349	Male	1980-09-10		1981-08-03 00:00
1133	498	451	Female	1964-02-08	1966-02-06	
1134	498	91	Male	1964-02-10	1964-02-10	
1136	580	141	Male	1964-02-11	1966-03-17	
1137	580	298	Female	1964-02-14	1967-01-18	
1138	580	192	Female	1964-02-15	1978-12-14	
11389	5493	8325	Male	1980-09-30		1981-08-03 00:00
11391	3139	8941	Female	1980-10-04	1980-10-04	
11392	5302	9393	Male	1980-10-05	1980-10-05	
11395	3941	8985	Male	1980-10-09		1982-08-10 00:00
11396	9022	8993	Unknown	1980-10-10	1980-10-10	
11397	6982	8399	Unknown	1980-10-13	1980-10-13	
11399	7838	9126	Female	1980-10-17	2002-05-17	
114			Female		1965-04-08	
1140	498	444	Female	1964-02-16	1967-02-11	
11404	5302	2567	Female	1980-10-31		1990-10-10 00:00
11405	7838	6762	Male	1980-10-31	1980-10-31	
11406	5302	8401	Male	1980-11-01	1981-05-22	
11407	5510	6998	Female	1980-11-01	1981-04-15	
11408	6080	9091	Male	1980-11-02		1982-08-10 00:00
11409	5951	8405	Male	1980-11-04		1982-08-10 00:00
1141	801	291	Unknown	1964-02-19	1964-02-19	
11410	5951	3228	Male	1980-11-08	1980-11-08	
11411	7084	7825	Male	1980-11-10		1982-08-10 00:00
11412	3225	7171	Female	1980-11-18	1981-08-17	
11414	7838	9461	Female	1980-11-24		1984-07-17 00:00
11415	8108	9300	Female	1980-11-22	1980-11-22	
11417			Unknown	1980-12-05	1980-12-05	
11418			Female	1980-12-08	1980-12-08	
11419	7838	8943	Female	1980-12-08	1980-12-08	
1142	580	202	Male	1964-02-21	1986-04-23	
11420		1838	Male	1980-12-10		1982-08-04 00:00
11422	2700	9082	Male	1980-12-21	1980-12-21	
11423	2700	7700	Male	1980-12-26	1980-12-26	
11424	1182	6253	Female	1980-12-29	1981-11-10	
1143	585	82	Female	1964-02-26	1970-01-20	
1144	498	443	Female	1964-02-29	1964-02-29	
1145	580	198	Female	1964-03-03	1964-03-03	
1146	145	228	Female	1964-03-05		1981-02-17 00:00
1147	585	105	Female	1964-03-07	1975-04-14	
1148	580	189	Female	1964-03-09	1994-04-28	
1149	580	135	Female	1964-03-09	1974-05-20	
11495			Male	1981-01-02	1981-01-02	
11496	1182	9350	Female	1981-01-04		1983-11-02 00:00
11497	7084	9153	Female	1981-01-06	1981-01-06	
11498			Male	1981-01-09	1981-01-09	
11499	9022	8980	Male	1981-01-11	1981-01-11	
115			Female		1969-07-14	
1150	498	475	Male	1964-03-09	1964-03-09	
11501			Female	1981-01-15	1981-01-15	
1151	585	79	Female	1964-03-11	1970-01-22	
11514			Male	1981-01-30	1981-02-03	
11515	2700	9096	Female	1981-01-31		1983-11-02 00:00
11516	7084	8968	Male	1981-02-03	1981-02-03	
11517			Female	1981-02-03	1981-02-03	
11518	1175	5552	Female	1981-02-05	1981-02-05	
11519	5951	8055	Female	1981-02-06	1981-02-06	
1152	585	88	Male	1964-03-12	1964-03-13	
11520	3139	8454	Male	1981-02-09	1981-02-09	
11521			Male	1981-02-09	1981-02-09	
11522			Unknown	1981-02-09	1981-02-09	
11523	2700	8297	Male	1981-02-12	1981-02-12	
11524			Female	1981-02-14	1981-02-14	
11525			Female	1981-02-14	1981-02-14	
11527	9022	8394	Male	1981-02-15		1982-08-04 00:00
11528	5951	9123	Female	1981-02-19	1981-02-19	
11529			Male	1981-02-19	1981-02-19	
1153	580	218	Female	1964-03-13	1970-01-29	
11530	9022	9348	Female	1981-02-26		1983-11-02 00:00
11531	2700	9071	Male	1981-02-28		1982-08-04 00:00
11534			Male	1981-03-06	1981-03-06	
11537	6982	8328	Male	1981-03-10	1981-03-10	
11538	7838	4529	Male	1981-03-11	1982-08-10	
11539	3163	8653	Male	1981-03-12	1981-03-12	
1154	580	156	Unknown	1964-03-18	1964-03-18	
11540			Male	1981-03-12	1981-03-12	
11541			Male	1981-03-12	1981-03-12	
11542			Female	1981-03-13	1981-03-13	
11543	6080	6011	Male	1981-03-14	1981-03-14	
11544	5951	9050	Male	1981-03-17	1981-03-17	
11546			Female	1981-03-19	1981-03-19	
11547	3941	9059	Female	1981-03-24	1981-04-13	
11551			Female	1981-03-24	1981-03-24	
11557			Female	1981-03-25	1981-03-25	
11559	2700	6569	Male	1981-03-30	1981-03-30	
1156	801	810	Unknown	1964-01-24	1964-01-24	
11561			Male	1981-04-01	1981-04-01	
11562	3225	9098	Female	1981-04-03	1981-04-03	
11563			Male	1981-04-04	1981-04-04	
11564	3225	8733	Male	1981-04-04	1981-04-04	
11565	7838	7172	Female	1981-04-05		1983-11-02 00:00
11567	1182	9136	Female	1981-04-08		1983-11-02 00:00
11568	5302	9080	Female	1981-04-08	1981-04-08	
11569			Female	1981-04-09	1981-04-09	
1157	800	808	Unknown	1964-01-30	1964-01-30	
11573			Male	1981-04-09	1981-04-09	
11575			Female	1981-04-10	1981-04-10	
11576	7084	8583	Male	1981-04-10	1981-04-10	
11579	9022	8090	Male	1981-04-10	1981-04-10	
1158	145	207	Unknown	1964-02-24	1964-02-24	
11580	5951	9398	Female	1981-04-10	1981-04-10	
11581	2700	8666	Female	1981-04-13	1981-04-13	
1159	580	234	Female	1964-03-20	1980-03-10	
11590			Male	1981-04-13	1982-01-14	
11593	6080	9099	Female	1981-04-15	1981-04-15	
11597			Female	1981-04-17	1981-04-17	
11598	1182	8329	Male	1981-04-19		1982-08-04 00:00
11599	6080	8320	Male	1981-04-19	1981-04-30	
116			Female		1974-10-02	
11600	1401	8858	Male	1981-04-20	1981-04-20	
11601	9022	9351	Female	1981-04-21	1981-04-21	
11605	2700	9356	Female	1981-04-22	1981-04-27	
11606			Female	1981-04-23	1981-04-23	
11608			Female	1981-04-24	1981-04-24	
11609			Male	1981-04-25	1981-04-25	
1161	585	97	Male	1964-03-25	1964-03-25	
11610	1175	2380	Female	1981-04-27	1981-04-27	
11611	9022	8949	Male	1981-04-28	1981-05-19	
11615			Unknown	1981-04-28	1981-04-28	
11616	7084	7260	Female	1981-04-29	1981-05-11	
11617			Female	1981-04-29	1981-04-29	
11619	3139	1148	Male	1981-05-04		1982-08-04 00:00
1162	585	103	Female	1964-03-26	1973-04-16	
11620			Female	1981-05-04	1981-05-04	
11621	3139	3179	Female	1981-05-05	1981-05-05	
11622	5951	5511	Female	1981-05-06	1981-05-06	
11627	1175	6774	Female	1981-05-07	1981-05-07	
1163	585	83	Male	1964-03-27	1964-03-27	
11632			Male	1981-05-11	1981-05-11	
11634	7084	8393	Male	1981-05-14	1997-04-08	
1164	580	168	Male	1964-03-29	1988-09-24	
11640			Male	1981-05-14	1981-05-14	
11642	9022	8972	Male	1981-05-17	1981-05-18	
11648	5951	8163	Female	1981-05-19	1982-09-27	
11653		7698	Female	1981-05-21		1984-07-17 00:00
11658			Female	1981-05-26	1981-05-26	
11659			Male	1981-05-26	1981-05-26	
11664	7083	9349	Female	1981-05-29	1981-05-29	
11665			Female	1981-05-29	1981-05-29	
11667			Male	1981-06-01	1981-06-01	
11668		8348	Female	1981-05-01	1994-11-17	
11669		8434	Male	1981-03-01	2003-01-10	
11670		8485	Female	1981-02-01		1990-10-10 00:00
11671		8344	Female	1981-06-01	1992-10-06	
11672		8327	Female	1981-04-01	1982-09-28	
11673		8488	Female	1981-05-01	1990-01-23	
11674		8450	Male	1981-04-01	1983-06-27	
11675		8408	Male	1981-01-01	1988-04-26	
11676		8376	Female	1981-01-01	1994-05-31	
11677		8381	Female	1981-05-01		1990-06-11 00:00
11678		8402	Male	1981-01-01	1981-07-28	
11679		8355	Male	1981-02-01		1989-04-04 00:00
11680		9285	Female	1981-03-01		1986-06-09 00:00
11681		8427	Female	1981-01-01		1995-04-19 00:00
11682		8356	Male	1981-01-01		1982-10-05 00:00
11683		8323	Female	1981-02-01	1995-04-18	
11684		8498	Female	1981-02-01		1990-06-13 00:00
11685		8465	Male	1980-12-01		1982-10-05 00:00
11686		8384	Male	1981-03-01		1982-10-05 00:00
11687		8360	Male	1981-01-01		1982-10-05 00:00
11688		8506	Female	1981-02-01	1992-08-26	
11689		8472	Male	1981-02-01		1982-10-05 00:00
11690		8321	Female	1981-01-01	1998-10-19	
11691		8343	Female	1981-03-01	1982-11-12	
11692		9229	Female	1981-03-01	2010-12-01	
11693		8426	Female	1981-01-01	2009-03-11	
11694		8522	Male	1981-05-01		1982-10-05 00:00
11695		8512	Female	1981-02-01		1992-05-13 00:00
11696		8444	Male	1980-12-01		1982-10-05 00:00
11697		8462	Female	1981-01-01	1993-05-11	
11698		8446	Female	1981-03-01		1990-06-13 00:00
11699		8362	Male	1981-02-01		1982-10-05 00:00
117			Female		1969-09-30	
11700		8379	Female	1981-04-01		1990-10-10 00:00
11701		8407	Male	1981-02-01		1982-10-05 00:00
11702		8460	Female	1981-05-01	2010-12-09	
11703		8459	Male	1981-03-01	1982-04-23	
11704		8440	Male	1981-04-01		1982-10-05 00:00
11705		8316	Female	1981-04-01		1991-12-18 00:00
11706		8430	Female	1981-03-01		1991-08-22 00:00
11707		8387	Male	1981-05-01		1982-10-05 00:00
11708		8503	Female	1981-02-01		1984-05-17 00:00
11709			Male	1981-01-01		1982-10-05 00:00
11710			Female	1981-05-01		1984-07-17 00:00
11711			Male	1981-01-01		1982-10-05 00:00
11712			Male	1981-02-01		1982-10-05 00:00
11713			Male	1981-05-05	1981-06-05	
11717			Male	1981-06-04	1981-06-04	
11723	5479	6232	Unknown	1981-06-08	1981-06-08	
11724	3225	7911	Male	1981-06-09	1981-06-09	
11731	2700	9305	Female	1981-06-16	1981-06-16	
11732			Male	1981-06-19	1981-06-19	
11733			Male	1981-06-20	1981-06-20	
11734	3225	8772	Male	1981-06-21	1981-06-21	
11735		8644	Female	1981-02-01	1987-07-21	
11736		5035	Female	1981-04-01		1990-06-12 00:00
11737		9157	Female	1981-02-01	1993-11-05	
11738		7999	Male	1981-03-01	1981-09-14	
11739		7248	Female	1981-02-01		1984-07-17 00:00
