"","x"
"1854","14460"
"1855","14460"
"1856","14460"
"1857","14460"
"1858","14460"
"1859","14460"
"1860","14460"
"1861","14460"
"1862","14460"
"1863","14460"
"1864","14460"
"1865","14460"
"1866","14460"
"1867","14460"
"1868","14460"
"1869","14460"
"1870","14460"
"1871","14460"
"1872","14460"
"1873","14460"
"1874","14460"
"1875","14460"
"1876","14460"
"1877","14460"
"1878","14460"
"1879","14460"
"1880","14460"
"1881","14652"
"1882","14652"
"1883","14652"
"1884","14652"
"1885","14652"
"1886","14652"
"1887","14652"
"1888","14652"
"1889","14652"
"1890","14652"
"1891","14652"
"1892","14652"
"1893","14652"
"1894","14652"
"1895","14652"
"1896","14652"
"1897","14652"
"1898","14652"
"1899","14652"
"1900","14712"
"1901","14712"
"1902","14712"
"1903","14712"
"1904","14712"
"1905","14712"
"1906","14712"
"1907","14712"
"1908","14712"
"1909","14712"
"1910","14712"
"1911","14712"
"1912","14712"
"1913","14712"
"1914","14712"
"1915","14712"
"1916","14712"
"1917","14712"
"1918","14712"
"1919","14712"
"1920","14712"
"1921","14712"
"1922","14712"
"1923","14712"
"1924","14712"
"1925","14712"
"1926","14712"
"1927","14712"
"1928","14712"
"1929","14712"
"1930","14712"
"1931","14712"
"1932","14712"
"1933","14712"
"1934","14712"
"1935","14712"
"1936","14712"
"1937","14712"
"1938","14712"
"1939","14712"
"1940","14712"
"1941","14712"
"1942","14712"
"1943","14712"
"1944","14712"
"1945","14712"
"1946","14712"
"1947","14712"
"1948","14712"
"1949","14712"
"1950","14712"
"1951","14712"
"1952","14712"
"1953","14712"
"1954","14712"
"1955","14712"
"1956","14712"
"1957","14712"
"1958","14712"
"1959","14712"
"1960","14712"
"1961","14712"
"1962","14712"
"1963","14712"
"1964","14712"
"1965","14712"
"1966","14712"
"1967","14712"
"1968","14712"
"1969","14712"
"1970","14712"
"1971","14712"
"1972","14712"
"1973","14712"
"1974","14712"
"1975","14712"
"1976","14712"
"1977","14712"
"1978","14712"
"1979","14712"
"1980","14712"
"1981","14712"
"1982","14712"
"1983","14712"
"1984","14712"
"1985","14712"
"1986","14712"
"1987","14712"
"1988","14712"
"1989","14712"
"1990","14712"
"1991","14712"
"1992","14712"
"1993","14712"
"1994","14712"
"1995","14712"
"1996","14712"
"1997","14712"
"1998","14712"
"1999","14712"
"2000","14712"
"2001","14712"
"2002","14712"
"2003","14712"
"2004","14712"
"2005","14712"
"2006","14712"
"2007","14712"
"2008","14746"
"2009","14746"
"2010","14746"
"2011","14746"
"2012","14746"
"2013","14746"
"2014","14746"
"2015","14746"
"2016","14746"
"2017","14795"
"2018","14795"
"2019","14795"
"2020","14795"
"2021","14795"
"2022","14795"
"2023","14795"
"2024","14795"
"2025","14795"
"2026","14795"
"2027","14795"
"2028","14795"
"2029","14795"
"2030","14795"
"2031","14833"
"2032","14833"
"2033","14833"
"2034","14833"
"2035","14833"
"2036","14833"
"2037","14833"
"2038","14833"
"2039","14833"
"2040","14833"
"2041","14833"
"2042","14833"
"2043","14833"
"2044","14833"
"2045","14833"
"2046","14925"
"2047","14925"
"2048","14925"
"2049","14925"
"2050","14925"
"2051","14925"
"2052","14925"
"2053","14925"
"2054","14925"
"2055","14925"
"2056","14925"
"2057","14925"
"2058","14925"
"2059","14925"
"2060","14925"
"2061","14925"
"2062","14925"
"2063","14925"
"2064","14925"
"2065","14925"
"2066","14925"
"2067","14925"
"2068","14925"
"2069","14925"
"2070","14925"
"2071","14925"
"2072","14925"
"2073","14925"
"2074","14925"
"2075","14925"
"2076","14925"
"2077","14930"
"2078","14930"
"2079","14930"
"2080","14930"
"2081","14930"
"2082","14930"
"2083","14930"
"2084","14930"
"2085","14930"
"2086","14930"
"2087","14930"
"2088","14930"
"2089","14930"
"2090","14930"
"2091","14930"
"2092","14930"
"2093","14930"
"2094","14930"
"2095","14930"
"2096","14930"
"2097","14930"
"2098","14930"
"2099","14930"
"2100","14930"
"2101","14930"
"2102","14930"
"2103","14930"
"2104","14930"
"2105","14930"
"2106","14930"
"2107","14930"
"2108","14930"
"2109","14930"
"2110","14930"
"2111","14930"
"2112","14930"
"2113","14930"
"2114","14930"
"2115","14930"
"2116","14930"
"2117","14930"
"2118","14930"
"2119","14930"
"2120","14930"
"2121","14930"
"2122","14930"
"2123","14930"
"2124","14930"
"2125","14930"
"2126","14930"
"2127","14930"
"2128","14930"
"2129","14930"
"2130","14930"
"2131","14930"
"2132","14930"
"2133","14930"
"2134","14930"
"2135","14930"
"2136","14930"
"2137","14930"
"2138","14930"
"2139","14930"
"2140","14930"
"2141","14930"
"2142","14930"
"2143","14930"
"2144","14930"
"2145","14930"
"2146","14930"
"2147","14930"
"2148","14930"
"2149","14930"
"2150","14959"
"2151","14959"
"2152","14959"
"2153","14959"
"2154","14959"
"2155","14959"
"2156","14959"
"2157","14959"
"2158","14959"
"2159","14959"
"2160","14959"
"2161","14959"
"2162","14959"
"2163","14959"
"2164","14959"
"2165","14959"
"2166","14959"
"2167","14959"
"2168","14959"
"2169","14959"
"2170","14959"
"2171","14959"
"2172","14959"
"2173","14959"
"2174","14959"
"2175","14959"
"2176","14959"
"2177","14959"
"2178","14959"
"2179","14959"
"2180","14959"
"2181","14959"
"2182","14959"
"2183","14970"
"2184","14970"
"2185","14970"
"2186","14970"
"2187","14970"
"2188","14970"
"2189","14970"
"2190","14979"
"2191","14979"
"2192","14979"
"2193","14979"
"2194","14979"
"2195","14979"
"2196","14979"
"2197","14979"
"2198","14979"
"2199","14979"
"2200","14979"
"2201","14979"
"2202","14979"
"2203","14979"
"2204","14979"
"2205","14979"
"2206","14979"
"2207","14979"
"2208","14979"
"2209","14979"
"2210","14979"
"2211","14979"
"2212","14991"
"2213","14991"
"2214","14991"
"2215","14991"
"2216","14991"
"2217","14991"
"2218","14991"
"2219","14991"
"2220","14991"
"2221","14991"
"2222","14991"
"2223","15009"
"2224","15009"
"2225","15009"
"2226","15009"
"2227","15009"
"2228","15009"
"2229","15009"
"2230","15009"
"2231","15009"
"2232","15009"
"2233","15009"
"2234","15009"
"2235","15009"
"2236","15009"
"2237","15009"
"2238","15009"
"2239","15009"
"2240","15009"
"2241","15009"
"2242","15009"
"2243","15009"
"2244","15009"
"2245","15009"
"2246","15009"
"2247","15009"
"2248","15009"
"2249","15009"
"2250","15009"
"2251","15009"
"2252","15009"
"2253","15009"
"2254","15009"
"2255","15009"
"2256","15009"
"2257","15010"
"2258","15010"
"2259","15010"
"2260","15010"
"2261","15010"
"2262","15010"
"2263","15010"
"2264","15010"
"2265","15010"
"2266","15010"
"2267","15010"
"2268","15010"
"2269","15010"
"2270","15010"
"2271","15010"
"2272","15010"
"2273","15010"
"2274","15010"
"2275","15010"
"2276","15010"
"2277","15010"
"2278","15010"
"2279","15010"
"2280","15010"
"2281","15010"
"2282","15107"
"2283","15107"
"2284","15107"
"2285","15107"
"2286","15107"
"2287","15107"
"2288","15107"
"2289","15107"
"2290","15107"
"2291","15107"
"2292","15107"
"2293","15107"
"2294","15107"
"2295","15107"
"2296","15107"
"2297","15107"
"2298","15107"
"2299","15107"
"2300","15107"
"2301","15107"
"2302","15107"
"2303","15107"
"2304","15107"
"2305","15107"
"2306","15107"
"2307","15107"
"2308","15107"
"2309","15107"
"2310","15107"
"2311","15107"
"2312","15107"
"2313","15107"
"2314","15107"
"2315","15107"
"2316","15107"
"2317","15107"
"2318","15107"
"2319","15107"
"2320","15107"
"2321","15107"
"2322","15107"
"2323","15107"
"2324","15107"
"2325","15107"
"2326","15107"
"2327","15107"
"2328","15107"
"2329","15107"
"2330","15107"
"2331","15107"
"2332","15107"
"2333","15107"
"2334","15107"
"2335","15107"
"2336","15107"
"2337","15107"
"2338","15107"
"2339","15107"
"2340","15107"
"2341","15107"
"2342","15107"
"2343","15140"
"2344","15140"
"2345","15140"
"2346","15140"
"2347","15150"
"2348","15150"
"2349","15150"
"2350","15150"
"2351","15150"
"2352","15150"
"2353","15150"
"2354","15150"
"2355","15150"
"2356","15150"
"2357","15150"
"2358","15156"
"2359","15156"
"2360","15156"
"2361","15156"
"2362","15156"
"2363","15156"
"2364","15156"
"2365","15156"
"2366","15156"
"2367","15156"
"2368","15156"
"2369","15156"
"2370","15156"
"2371","15156"
"2372","15156"
"2373","15156"
"2374","15156"
"2375","15156"
"2376","15156"
"2377","15156"
"2378","15156"
"2379","15156"
"2380","15156"
"2381","15156"
"2382","15156"
"2383","15156"
"2384","15156"
"2385","15156"
"2386","15156"
"2387","15156"
"2388","15156"
"2389","15156"
"2390","15156"
"2391","15156"
"2392","15156"
"2393","15156"
"2394","15156"
"2395","15156"
"2396","15156"
"2397","15156"
"2398","15156"
"2399","15156"
"2400","15156"
"2401","15156"
"2402","15156"
"2403","15156"
"2404","15156"
"2405","15156"
"2406","15156"
"2407","15156"
"2408","15156"
"2409","15156"
"2410","15156"
"2411","15156"
"2412","15156"
"2413","15156"
"2414","15156"
"2415","15156"
"2416","15156"
"2417","15156"
"2418","15156"
"2419","15156"
"2420","15156"
"2421","15156"
"2422","15156"
"2423","15156"
"2424","15156"
"2425","15156"
"2426","15156"
"2427","15156"
"2428","15190"
"2429","15190"
"2430","15190"
"2431","15190"
"2432","15190"
"2433","15190"
"2434","15190"
"2435","15190"
"2436","15190"
"2437","15190"
"2438","15190"
"2439","15190"
"2440","15190"
"2441","15190"
"2442","15190"
"2443","15190"
"2444","15190"
"2445","15190"
"2446","15190"
"2447","15190"
"2448","15190"
"2449","15197"
"2450","15197"
"2451","15197"
"2452","15197"
"2453","15197"
"2454","15197"
"2455","15197"
"2456","15197"
"2457","15197"
"2458","15197"
"2459","15197"
"2460","15197"
"2461","15197"
"2462","15197"
"2463","15197"
"2464","15197"
"2465","15197"
"2466","15197"
"2467","15197"
"2468","15197"
"2469","15197"
"2470","15197"
"2471","15197"
"2472","15197"
"2473","15197"
"2474","15197"
"2475","15197"
"2476","15197"
"2477","15197"
"2478","15197"
"2479","15197"
"2480","15197"
"2481","15197"
"2482","15197"
"2483","15197"
"2484","15197"
"2485","15197"
"2486","15197"
"2487","15197"
"2488","15197"
"2489","15197"
"2490","15197"
"2491","15197"
"2492","15197"
"2493","15197"
"2494","15197"
"2495","15197"
"2496","15197"
"2497","15197"
"2498","15197"
"2499","15197"
"2500","15197"
"2501","15197"
"2502","15197"
"2503","15197"
"2504","15197"
"2505","15197"
"2506","15197"
"2507","15197"
"2508","15197"
"2509","15197"
"2510","15197"
"2511","15197"
"2512","15197"
"2513","15197"
"2514","15197"
"2515","15197"
"2516","15197"
"2517","15197"
"2518","15197"
"2519","15197"
"2520","15197"
"2521","15197"
"2522","15197"
"2523","15421"
"2524","15421"
"2525","15421"
"2526","15421"
"2527","15421"
"2528","15421"
"2529","15421"
"2530","15421"
"2531","15421"
"2532","15421"
"2533","15421"
"2534","15421"
"2535","15421"
"2536","15421"
"2537","15421"
"2538","15421"
"2539","15421"
"2540","15421"
"2541","15421"
"2542","15421"
"2543","15421"
"2544","15421"
"2545","15421"
"2546","15421"
"2547","15421"
"2548","15421"
"2549","15421"
"2550","15421"
"2551","15421"
"2552","15421"
"2553","15421"
"2554","15421"
"2555","15421"
"2556","15421"
"2557","15421"
"2558","15421"
"2559","15421"
"2560","15421"
"2561","15421"
"2562","15421"
"2563","15421"
"2564","15421"
"2565","15421"
"2566","15421"
"2567","15467"
"2568","15467"
"2569","15467"
"2570","15467"
"2571","15467"
"2572","15467"
"2573","15467"
"2574","15467"
"2575","15467"
"2576","15467"
"2577","15467"
"2578","15467"
"2579","15467"
"2580","15467"
"2581","15467"
"2582","15467"
"2583","15467"
"2584","15467"
"2585","15467"
"2586","15467"
"2587","15467"
"2588","15467"
"2589","15467"
"2590","15467"
"2591","15467"
"2592","15467"
"2593","15467"
"2594","15467"
"2595","15467"
"2596","15467"
"2597","15492"
"2598","15492"
"2599","15492"
"2600","15492"
"2601","15605"
"2602","15605"
"2603","15626"
"2604","15626"
"2605","15626"
"2606","15626"
"2607","15626"
"2608","15626"
"2609","15626"
"2610","15626"
"2611","15626"
"2612","15626"
"2613","15626"
"2614","15626"
"2615","15626"
"2616","15626"
"2617","15626"
"2618","15626"
"2619","15626"
"2620","15626"
"2621","15626"
"2622","15628"
"2623","15628"
"2624","15628"
"2625","15628"
"2626","15628"
"2627","15628"
"2628","15628"
"2629","15628"
"2630","15628"
"2631","15628"
"2632","15628"
"2633","15628"
"2634","15628"
"2635","15628"
"2636","15628"
"2637","15628"
"2638","15628"
"2639","15628"
"2640","15628"
"2641","15628"
"2642","15628"
"2643","15633"
"2644","15633"
"2645","15633"
"2646","15633"
"2647","15633"
"2648","15633"
"2649","15633"
"2650","15633"
"2651","15633"
"2652","15633"
"2653","15633"
"2654","15633"
"2655","15633"
"2656","15633"
"2657","15633"
"2658","15633"
"2659","15633"
"2660","15633"
"2661","15633"
"2662","15633"
"2663","15633"
"2664","15633"
"2665","15633"
"2666","15633"
"2667","15633"
"2668","15633"
"2669","15633"
"2670","15633"
"2671","15633"
"2672","15633"
"2673","15633"
"2674","15633"
"2675","15633"
"2676","15633"
"2677","15633"
"2678","15633"
"2679","15633"
"2680","15633"
"2681","15633"
"2682","15633"
"2683","15633"
"2684","15633"
"2685","15633"
"2686","15633"
"2687","15633"
"2688","15633"
"2689","15633"
"2690","15633"
"2691","15633"
"2692","15633"
"2693","15633"
"2694","15633"
"2695","15633"
"2696","15633"
"2697","15633"
"2698","15633"
"2699","15633"
"2700","15633"
"2701","15797"
"2702","15797"
"2703","15797"
"2704","15797"
"2705","15797"
"2706","15797"
"2707","15797"
"2708","15797"
"2709","15797"
"2710","15797"
"2711","15797"
"2712","15797"
"2713","15797"
"2714","15797"
"2715","15797"
"2716","15797"
"2717","15797"
"2718","15797"
"2719","15797"
"2720","15797"
"2721","15797"
"2722","15797"
"2723","15797"
"2724","15797"
"2725","15797"
"2726","15797"
"2727","15797"
"2728","15797"
"2729","15797"
"2730","15797"
"2731","15797"
"2732","15797"
"2733","15797"
"2734","15797"
"2735","15797"
"2736","15797"
"2737","15797"
"2738","15797"
"2739","15944"
"2740","15944"
"2741","15944"
"2742","15944"
"2743","15944"
"2744","16065"
"2745","16065"
"2746","16065"
"2747","16065"
"2748","16065"
"2749","16065"
"2750","16065"
"2751","16241"
"2752","16241"
"2753","16241"
"2754","16241"
"2755","16241"
"2756","16437"
"2757","16437"
"2758","16437"
"2759","16437"
"2760","16438"
"2761","16438"
"2762","16439"
"2763","16439"
"2764","16440"
"2765","16440"
"2766","16440"
"2767","16440"
"2768","16440"
"2769","16460"
"2770","16460"
"2771","16461"
"2772","16461"
"2773","16461"
"2774","16461"
"2775","16461"
"2776","16461"
"2777","16461"
"2778","16461"
"2779","16463"
"2780","16463"
"2781","16644"
"2782","16644"
"2783","16644"
"2784","16644"
"2785","16644"
"2786","16644"
"2787","16645"
"2788","16645"
"2789","16645"
"2790","16645"
"2791","16645"
"2792","16645"
"2793","16645"
"2794","16645"
"2795","16645"
"2796","16645"
"2797","16645"
"2798","16645"
"2799","16645"
"2800","16645"
"2801","16645"
"2802","16645"
"2803","16645"
"2804","16645"
"2805","16645"
"2806","16645"
"2807","16645"
"2808","16645"
"2809","16645"
"2810","16645"
"2811","16645"
"2812","16645"
"2813","16645"
"2814","16645"
"2815","16645"
"2816","16645"
"2817","16645"
"2818","16645"
"2819","16645"
"2820","16645"
"2821","16645"
"2822","16645"
"2823","16645"
"2824","16645"
"2825","16645"
"2826","16645"
"2827","16645"
"2828","16645"
"2829","16645"
"2830","16645"
"2831","16645"
"2832","16645"
"2833","16645"
"2834","16645"
"2835","16645"
"2836","16646"
"2837","16646"
"2838","16646"
"2839","16646"
"2840","16646"
"2841","16646"
"2842","16646"
"2843","16646"
"2844","16646"
"2845","16646"
"2846","16646"
"2847","16646"
"2848","16646"
"2849","16646"
"2850","16646"
"2851","16646"
"2852","16646"
"2853","16646"
"2854","16646"
"2855","16646"
"2856","16646"
"2857","16646"
"2858","16646"
"2859","16646"
"2860","16646"
"2861","16646"
"2862","16646"
"2863","16646"
"2864","16646"
"2865","16646"
"2866","16646"
"2867","16646"
"2868","16646"
"2869","16646"
"2870","16646"
"2871","16646"
"2872","16646"
"2873","16646"
"2874","16646"
"2875","16646"
"2876","16646"
"2877","16646"
"2878","16646"
"2879","16646"
"2880","16646"
"2881","16646"
"2882","16646"
"2883","16646"
"2884","16646"
"2885","16646"
"2886","16646"
"2887","16646"
"2888","16646"
"2889","16646"
"2890","16646"
"2891","16646"
"2892","16649"
"2893","16649"
"2894","16649"
"2895","16649"
"2896","16649"
"2897","16649"
"2898","16649"
"2899","16649"
"2900","16649"
"2901","16649"
"2902","16649"
"2903","16650"
"2904","16650"
"2905","16650"
"2906","16650"
"2907","16650"
"2908","16650"
"2909","16650"
"2910","16650"
"2911","16650"
"2912","16650"
"2913","16650"
"2914","16650"
"2915","16650"
"2916","16650"
"2917","16650"
"2918","16650"
"2919","16650"
"2920","16650"
"2921","16650"
"2922","16650"
"2923","16650"
"2924","16650"
"2925","16650"
"2926","16650"
"2927","16650"
"2928","16650"
"2929","16650"
"2930","16650"
"2931","16650"
"2932","16650"
"2933","16650"
"2934","16650"
"2935","16650"
"2936","16650"
"2937","16650"
"2938","16650"
"2939","16650"
"2940","16650"
"2941","16650"
"2942","16650"
"2943","16650"
"2944","16650"
"2945","16650"
"2946","16650"
"2947","16650"
"2948","16650"
"2949","16650"
"2950","16650"
"2951","16650"
"2952","16651"
"2953","16651"
"2954","16651"
"2955","16651"
"2956","16651"
"2957","16651"
"2958","16651"
"2959","16652"
"2960","16652"
"2961","16652"
"2962","16652"
"2963","16652"
"2964","16652"
"2965","16652"
"2966","16652"
"2967","16652"
"2968","16652"
"2969","16652"
"2970","16652"
"2971","16652"
"2972","16652"
"2973","16652"
"2974","16652"
"2975","16652"
"2976","16652"
"2977","16652"
"2978","16652"
"2979","16652"
"2980","16652"
"2981","16652"
"2982","16652"
"2983","16652"
"2984","16652"
"2985","16652"
"2986","16652"
"2987","16652"
"2988","16652"
"2989","16652"
"2990","16652"
"2991","16652"
"2992","16652"
"2993","16652"
"2994","16652"
"2995","16652"
"2996","16653"
"2997","16653"
"2998","16653"
"2999","16653"
"3000","16653"
"3001","16653"
"3002","16653"
"3003","16653"
"3004","16653"
"3005","16653"
"3006","16653"
"3007","16653"
"3008","16653"
"3009","16653"
"3010","16653"
"3011","16653"
"3012","16653"
"3013","16653"
"3014","16653"
"3015","16653"
"3016","16653"
"3017","16653"
"3018","16653"
"3019","16653"
"3020","16653"
"3021","16653"
"3022","16653"
"3023","16653"
"3024","16653"
"3025","16653"
"3026","16653"
"3027","16653"
"3028","16653"
"3029","16653"
"3030","16653"
"3031","16653"
"3032","16653"
"3033","16653"
"3034","16653"
"3035","16653"
"3036","16653"
"3037","16653"
"3038","16653"
"3039","16653"
"3040","16653"
"3041","16653"
"3042","16653"
"3043","16653"
"3044","16653"
"3045","16653"
"3046","16653"
"3047","16653"
"3048","16653"
"3049","16653"
"3050","16653"
"3051","16653"
"3052","16653"
"3053","16653"
"3054","16653"
"3055","16653"
"3056","16657"
"3057","16657"
"3058","16657"
"3059","16657"
"3060","16657"
"3061","16657"
"3062","16657"
"3063","16657"
"3064","16657"
"3065","16657"
"3066","16657"
"3067","16657"
"3068","16657"
"3069","16657"
